sales,customers,competitiondistance,competitionopensincemonth,competitionopensinceyear,NEW_Day,NEW_Month,NEW_Year,NEW_WeekOfYear,NEW_DayOfYear,NEW_IsWeekend,NEW_IsMonthStart,NEW_IsMonthEnd,NEW_Sales_Lag_1,NEW_Sales_Lag_7,NEW_Sales_Lag_30,NEW_Rolling_Mean_Sales_7,NEW_Rolling_Sum_Sales_7,NEW_Rolling_Std_Sales_7,NEW_Rolling_Mean_Sales_30,NEW_Rolling_Sum_Sales_30,NEW_Rolling_Std_Sales_30,NEW_EMA_Sales_7,NEW_EMA_Sales_30,NEW_StoreType,NEW_Assortment,sales_lag_91,sales_lag_98,sales_lag_105,sales_lag_112,sales_lag_119,sales_lag_126,sales_lag_182,sales_lag_364,sales_lag_546,sales_lag_728,sales_roll_mean_365,sales_roll_mean_546,sales_ewm_alpha_095_lag_91,sales_ewm_alpha_095_lag_98,sales_ewm_alpha_095_lag_105,sales_ewm_alpha_095_lag_112,sales_ewm_alpha_095_lag_180,sales_ewm_alpha_095_lag_270,sales_ewm_alpha_095_lag_365,sales_ewm_alpha_095_lag_546,sales_ewm_alpha_095_lag_728,sales_ewm_alpha_09_lag_91,sales_ewm_alpha_09_lag_98,sales_ewm_alpha_09_lag_105,sales_ewm_alpha_09_lag_112,sales_ewm_alpha_09_lag_180,sales_ewm_alpha_09_lag_270,sales_ewm_alpha_09_lag_365,sales_ewm_alpha_09_lag_546,sales_ewm_alpha_09_lag_728,sales_ewm_alpha_08_lag_91,sales_ewm_alpha_08_lag_98,sales_ewm_alpha_08_lag_105,sales_ewm_alpha_08_lag_112,sales_ewm_alpha_08_lag_180,sales_ewm_alpha_08_lag_270,sales_ewm_alpha_08_lag_365,sales_ewm_alpha_08_lag_546,sales_ewm_alpha_08_lag_728,sales_ewm_alpha_07_lag_91,sales_ewm_alpha_07_lag_98,sales_ewm_alpha_07_lag_105,sales_ewm_alpha_07_lag_112,sales_ewm_alpha_07_lag_180,sales_ewm_alpha_07_lag_270,sales_ewm_alpha_07_lag_365,sales_ewm_alpha_07_lag_546,sales_ewm_alpha_07_lag_728,sales_ewm_alpha_05_lag_91,sales_ewm_alpha_05_lag_98,sales_ewm_alpha_05_lag_105,sales_ewm_alpha_05_lag_112,sales_ewm_alpha_05_lag_180,sales_ewm_alpha_05_lag_270,sales_ewm_alpha_05_lag_365,sales_ewm_alpha_05_lag_546,sales_ewm_alpha_05_lag_728,stateholiday_0,stateholiday_a,storetype_a,storetype_c,storetype_d,assortment_a,assortment_c,promointerval_Feb_May_Aug_Nov,promointerval_Jan_Apr_Jul_Oct,promointerval_Mar_Jun_Sept_Dec,store_1,store_2,store_3,store_4,store_5,store_6,store_7,store_8,store_9,store_10,store_11,store_12,store_13,store_14,store_15,store_16,store_17,store_18,store_19,store_20,store_21,store_22,store_23,store_24,store_25,store_26,store_27,store_28,store_29,store_30,dayofweek_1,dayofweek_2,dayofweek_3,dayofweek_4,dayofweek_5,dayofweek_6,open_1,promo_0,promo_1,schoolholiday_0,schoolholiday_1,promo2_0,promo2_1,promo2sinceyear_2009_0,promo2sinceyear_2010_0,promo2sinceyear_2011_0,promo2sinceyear_2012_0,promo2sinceyear_2014_0,promo2sinceyear_2015_0,promo2sinceweek_1_0,promo2sinceweek_5_0,promo2sinceweek_6_0,promo2sinceweek_10_0,promo2sinceweek_13_0,promo2sinceweek_14_0,promo2sinceweek_22_0,promo2sinceweek_26_0,promo2sinceweek_40_0,promo2sinceweek_45_0,NEW_Promo_StateHoliday_,NEW_Promo_StateHoliday_0,NEW_Promo_StateHoliday_a,NEW_Promo_SchoolHoliday_0,NEW_Promo_SchoolHoliday_1,NEW_Promo2_Ratio_0_0,NEW_Promo2_Ratio_7_076640011322624e_05,NEW_Promo2_Ratio_7_224911494834188e_05,NEW_Promo2_Ratio_0_00021781746896101068,NEW_Promo2_Ratio_0_00024324981756263683,NEW_Promo2_Ratio_0_000308546744831842,NEW_Promo2_Ratio_0_00042716787697565144,NEW_Promo2_Ratio_0_0007686395080707148,NEW_Promo2_Ratio_0_0008326394671107411,NEW_Promo2_Ratio_0_0009337068160597573,NEW_Promo2_Ratio_0_0009606147934678194,NEW_Promo2_Ratio_0_001040582726326743,NEW_Promo2_Ratio_0_0017513134851138354,NEW_Promo2_Ratio_0_0018148820326678765,NEW_Promo2_Ratio_0_003215434083601286,NEW_Promo2_Ratio_0_01639344262295082,NEW_Promo2_Ratio_0_0196078431372549,NEW_Promo2_Ratio_0_024390243902439025,NEW_DayOfWeek_Promo_0,NEW_DayOfWeek_Promo_1,NEW_DayOfWeek_Promo_2,NEW_DayOfWeek_Promo_3,NEW_DayOfWeek_Promo_4,NEW_DayOfWeek_Promo_5,Y_pred
6544.999999999995,726,310.0,12.0,2013.0,2,10,2014,40,275,False,False,False,4176.0,3269.0,3750.0,5816.571428571428,40716.0,1012.6838692541775,5097.3,152919.0,1193.3200325143332,5668.451784108626,5216.758002623897,0,0,3711.7548840631093,3352.4853573909977,3834.4342221358274,5587.234476520967,3935.548962125659,4496.905266165753,5031.799518330156,,,,4873.026573668612,4830.681123563014,3684.740915153538,3551.528789660547,3845.4992123846637,5538.369171808419,4411.225416404426,,,,,3674.292858852024,3743.520235573813,3855.738119631742,5492.317421142616,4402.699663742233,,,,,3697.8934011514475,4101.964956848622,3872.2537986302914,5404.017991563511,4396.903564427948,,,,,3776.938494897712,4421.094639744739,3883.9768849478287,5316.681060028536,4404.173037799742,,,,,4087.164677284098,4904.078692364552,3910.0726226626457,5113.2957008186695,4463.499923867892,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6351.225318461637
6807.999999999995,734,310.0,12.0,2013.0,1,10,2014,40,274,False,True,False,6545.0,5824.0,5642.0,5957.142857142857,41700.0,1079.9479043872752,5136.166666666667,154085.0,1230.0945599574009,5953.3388380814695,5319.418776648162,0,0,3672.033061579157,6554.476887493863,3318.807829412272,6506.886103353084,4045.533288270948,5714.066492864291,4125.625860769379,,,,4871.6517343703545,4826.391362035321,3670.7370457576767,6404.826439483027,3346.2749606192333,6457.618458590421,3102.8612708202213,,,,,3670.4292858852027,6273.8520235573815,3373.573811963174,6404.631742114261,3170.8699663742236,,,,,3675.578680230289,6064.392991369724,3430.4507597260585,6285.603598312702,3306.5807128855895,,,,,3702.081548469314,5914.828391923422,3489.1930654843486,6149.20431800856,3445.0519113399228,,,,,3878.582338642049,5729.539346182276,3615.036311331323,5809.647850409335,3748.749961933946,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6452.772104242407
7319.9999999999945,786,310.0,12.0,2013.0,30,9,2014,40,273,False,False,True,6808.0,5066.0,5599.0,6279.142857142857,43954.0,1105.680850361953,5193.533333333334,155806.0,1291.0438367870233,6295.004128561102,5448.488532993442,0,0,4123.034228935072,5397.153184332906,5267.031836489812,2906.975890264282,3783.460834130802,5874.4079248133685,4428.80507466134,,,,4876.296748432752,4828.806625373475,4103.236852287884,5445.491321974152,5171.913748030962,3082.6309229295216,4839.59306354101,,,,,4080.4429285885208,5482.885202355738,5078.557381196318,3254.9631742114266,4754.986996637423,,,,,4035.915736046058,5528.878598273945,4900.490151945211,3581.12071966254,4606.116142577118,,,,,3998.824464540794,5550.948517577027,4734.357919645305,3878.2612954025685,4485.215573401977,,,,,4002.2911693210244,5562.2696730911375,4441.518155665662,4357.323925204668,4339.874980966973,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,6997.940831769061
6397.000000000005,710,310.0,12.0,2013.0,29,9,2014,40,272,False,False,False,7320.0,5778.0,6742.0,6367.571428571428,44573.0,1083.4504845081476,5182.033333333334,155461.0,1278.2483565096225,6320.503096420827,5509.682821187414,0,0,3620.726014145991,6074.792410801956,5266.631348233659,4085.21055827544,3087.4458426593424,7521.522239418058,3032.437502536236,,,,4878.462106306959,4832.311720293282,3644.1618426143946,6045.424566098707,5260.345687401548,4032.9815461464764,5100.279653177051,,,,,3666.0442928588523,6017.588520235574,5246.355738119632,4000.1963174211432,5078.098699663742,,,,,3703.1831472092113,5967.375719654789,5192.098030389042,3982.624143932508,5012.423228515423,,,,,3733.647339362238,5919.184555273108,5105.807375893592,4021.5783886207705,4925.364672020593,,,,,3811.145584660512,5819.634836545569,4853.25907783283,4220.161962602334,4726.937490483487,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6672.069445477676
2872.0000000000005,360,310.0,12.0,2013.0,27,9,2014,39,270,True,False,False,6397.0,5981.0,6367.0,5923.428571428572,41464.0,1719.1049858519243,5065.533333333334,151966.0,1324.9409546592412,5458.37732231562,5339.509735949517,0,0,4022.9139978313756,5080.238653386625,5034.216467031247,3678.9889847684526,5312.174767303569,3320.217690189003,4934.08871912609,,,,4876.007798808888,4832.554824360439,4005.9580921307197,5127.321228304936,5045.317284370077,3696.699077307324,5653.863982658852,,,,,3989.104429285885,5172.858852023558,5055.235573811963,3711.119631742114,5622.509869966374,,,,,3960.6366294418417,5256.675143930957,5065.6196060778075,3739.7248287865013,5548.884645703084,,,,,3937.5942018086716,5331.0553665819325,5055.542212768078,3781.773516586231,5455.709401606178,,,,,3918.072792330256,5449.317418272784,4943.629538916415,3949.580981301167,5204.968745241744,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2956.9520390806306
4520.999999999996,524,310.0,12.0,2013.0,26,9,2014,39,269,False,False,False,2872.0,7346.0,7869.0,5519.857142857143,38639.0,1660.0672103433462,4953.933333333333,148618.0,1217.2898369437096,5224.032991736715,5286.7026562108385,0,0,2938.909951010424,6359.645936497289,6054.176794241385,3841.8575553022774,4908.861617765009,4885.823341784486,5112.66578256992,,,,4884.622838147165,4837.675496659351,2994.247904606536,6298.366061415246,6004.515864218504,3835.684953865366,5610.293199132942,,,,,3045.8104429285886,6241.285885202356,5955.023557381196,3829.811963174212,5609.450986996638,,,,,3144.927325888368,6139.335028786191,5857.1239212155615,3822.3449657573,5596.176929140616,,,,,3239.978260542602,6051.31660997458,5755.162663830423,3824.63205497587,5562.312820481853,,,,,3429.5363961651283,5904.658709136393,5499.314769458208,3896.2904906505837,5406.484372620872,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4140.1169608143355
3976.9999999999977,515,310.0,12.0,2013.0,25,9,2014,39,268,False,False,False,4521.0,4176.0,3899.0,5491.428571428572,38440.0,1688.3787941042583,4956.533333333334,148696.0,1215.0401365112757,4912.274743802536,5202.205710648849,0,0,5533.499521613565,3021.8324352755567,7411.332822599986,4074.937655015278,4618.725801448305,3949.1004753219227,5683.937277318789,,,,4882.537313758553,4835.076407606551,5405.112395230326,3185.818303070763,7342.5757932109245,4063.9842476932686,7425.464659956647,,,,,5283.381044292859,3343.928588520236,7267.20235573812,4051.381196317421,7329.845098699664,,,,,5054.5854651776735,3645.467005757238,7101.824784243113,4025.26899315146,7136.035385828123,,,,,4844.39347816278,3930.7949829923746,6915.648799149128,4000.5896164927613,6933.393846144556,,,,,4480.768198082564,4463.329354568196,6456.157384729104,3986.145245325292,6463.7421863104355,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3999.289847274626
3950.9999999999986,499,310.0,12.0,2013.0,24,9,2014,39,267,False,False,False,3977.0,6545.0,5656.0,5120.857142857143,35846.0,1703.202026436425,4899.7,146991.0,1221.055172579341,4671.956057851902,5121.48276157473,0,0,5151.360891835011,3710.532246179123,3354.173168487331,3833.593629841362,5583.785188666585,3935.529260680613,5610.615767488937,,,,4883.362387554409,4837.802944472886,5163.705619761517,3684.740915153538,3551.528789660547,3845.4992123846637,4202.623232997833,,,,,5164.238104429286,3674.292858852024,3743.520235573813,3855.738119631742,4362.684509869967,,,,,5131.717093035534,3697.8934011514475,4101.964956848622,3872.2537986302914,4653.607077165625,,,,,5059.018043448835,3776.938494897712,4421.094639744739,3883.9768849478287,4903.1181538433675,,,,,4815.884099041282,4087.164677284098,4904.078692364552,3910.0726226626457,5248.371093155218,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3906.755843871595
4895.999999999998,596,310.0,12.0,2013.0,23,9,2014,39,266,False,False,False,3951.0,6808.0,4411.0,4847.714285714285,33934.0,1532.2773589536296,4915.866666666667,147476.0,1217.5674089767285,4727.967043388927,5106.935486634425,0,0,5707.586967702712,3670.206600234274,6555.447008386861,3319.156663584598,6504.126612597542,4043.5136741419014,7522.015329401361,,,,4887.6853682858455,4836.024921746519,5681.735280988076,3670.7370457576767,6404.826439483027,3346.2749606192333,7132.781161649891,,,,,5654.523810442928,3670.4292858852027,6273.8520235573815,3373.573811963174,6994.568450986997,,,,,5593.543418607106,3675.578680230289,6064.392991369724,3430.4507597260585,6760.3214154331245,,,,,5514.005413034651,3702.081548469314,5914.828391923422,3489.1930654843486,6571.835446153011,,,,,5262.442049520641,3878.582338642049,5729.539346182276,3615.036311331323,6267.685546577609,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4416.943784220256
4130.999999999997,538,310.0,12.0,2013.0,22,9,2014,39,265,False,False,False,4896.0,7320.0,4225.0,4392.142857142857,30745.0,1082.8903343323768,4912.733333333334,147382.0,1219.5259942185398,4578.725282541695,5043.971906851559,0,0,5511.370156561303,4125.096278020798,5395.825781005662,5267.1142050525605,2903.786268265816,3782.543208867927,4032.914157851964,,,,4889.098519241355,4839.01002402944,5518.586764049403,4103.236852287884,5445.491321974152,5171.913748030962,6704.539058082495,,,,,5524.452381044293,4080.4429285885208,5482.885202355738,5078.557381196318,6713.2568450987,,,,,5526.708683721421,4035.915736046058,5528.878598273945,4900.490151945211,6697.664283086624,,,,,5511.201623910395,3998.824464540794,5550.948517577027,4734.357919645305,6648.950633845903,,,,,5386.221024760321,4002.2911693210244,5562.2696730911375,4441.518155665662,6474.842773288805,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4191.975889538524
3078.9999999999995,365,310.0,12.0,2013.0,20,9,2014,38,263,True,False,False,4131.0,6397.0,4200.0,3918.1428571428573,27427.0,726.6439817341726,4875.366666666667,146261.0,1258.6633162518742,4203.793961906272,4917.199525764362,0,0,6271.174207870496,3620.8715708824307,6073.808405121665,5265.673342263428,4085.055563318905,3084.9063799684936,7288.419981952826,,,,4889.897349361455,4838.984401478535,6234.32933820247,3644.1618426143946,6045.424566098707,5260.345687401548,5520.326952904125,,,,,6197.2452381044295,3666.0442928588523,6017.588520235574,5246.355738119632,5583.52568450987,,,,,6122.941736744284,3703.1831472092113,5967.375719654789,5192.098030389042,5705.932856617324,,,,,6043.760487173118,3733.647339362238,5919.184555273108,5105.807375893592,5815.285190153771,,,,,5829.110512380161,3811.145584660512,5819.634836545569,4853.25907783283,5966.421386644402,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3027.668300199008
5151.000000000003,610,310.0,12.0,2013.0,19,9,2014,38,262,False,False,False,3079.0,2872.0,2861.0,4243.714285714285,29706.0,689.3974940206247,4951.7,148551.0,1200.3773013170683,4440.595471429704,4932.283427327952,0,0,3168.9697509521297,4025.1254988899436,5080.0935998607265,5036.249454663341,3680.4370636142808,5314.431971340813,6685.785607238626,,,,4895.117155400868,4844.178684344366,3321.316466910124,4005.9580921307197,5127.321228304936,5045.317284370077,6709.416347645206,,,,,3470.9245238104436,3989.104429285885,5172.858852023558,5055.235573811963,6653.152568450987,,,,,3758.9883473488567,3960.6366294418417,5256.675143930957,5065.6196060778075,6558.786571323464,,,,,4030.728146151936,3937.5942018086716,5331.0553665819325,5055.542212768078,6484.985557046131,,,,,4498.55525619008,3918.072792330256,5449.317418272784,4943.629538916415,6369.210693322201,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,5262.07637848257
5372.0,611,310.0,12.0,2013.0,18,9,2014,38,261,False,False,False,5151.0,4521.0,4848.0,4365.285714285715,30557.0,810.791529779336,4969.166666666667,149075.0,1202.6265818625102,4673.446603572278,4960.652238468085,0,0,5246.636529716182,2939.150786616388,6359.220408829546,6057.7478072948,3844.9981017091145,4912.567308156914,5460.895259409126,,,,4892.558033023555,4842.204908708369,5149.765823345507,2994.247904606536,6298.366061415246,6004.515864218504,2935.620817382261,,,,,5068.492452381044,3045.8104429285886,6241.285885202356,5955.023557381196,3128.6152568450993,,,,,4948.597669469771,3144.927325888368,6139.335028786191,5857.1239212155615,3501.357314264693,,,,,4881.41844384558,3239.978260542602,6051.31660997458,5755.162663830423,3861.3956671138394,,,,,4872.27762809504,3429.5363961651283,5904.658709136393,5499.314769458208,4553.105346661101,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5267.152554532844
5297.999999999999,614,310.0,12.0,2013.0,17,9,2014,38,260,False,False,False,5372.0,3977.0,4679.0,4554.0,31878.0,857.7291724858975,4989.8,149694.0,1202.7866035972922,4829.584952679208,4982.416610179822,0,0,5042.924377920834,5531.653735957219,3022.818785389419,7411.947105342271,4074.2083898079504,4614.31180166828,6772.115195218387,,,,4896.871890857502,4843.953398139073,5048.338291167276,5405.112395230326,3185.818303070763,7342.5757932109245,3195.331040869113,,,,,5045.549245238105,5283.381044292859,3343.928588520236,7267.20235573812,3200.96152568451,,,,,5024.119533893954,5054.5854651776735,3645.467005757238,7101.824784243113,3267.4714628529387,,,,,4994.525533153675,4844.39347816278,3930.7949829923746,6915.648799149128,3404.7187001341517,,,,,4957.63881404752,4480.768198082564,4463.329354568196,6456.157384729104,3881.0526733305505,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5372.067742812515
5947.000000000001,643,310.0,12.0,2013.0,16,9,2014,38,259,False,False,False,5298.0,3951.0,4454.0,4839.142857142857,33874.0,950.6042689734159,5039.566666666667,151187.0,1210.7139724098806,5108.938714509406,5044.647796619834,0,0,5207.338114605465,5149.288489813909,3707.931084855374,3352.4440996113985,3833.689234386733,5584.703468481029,2734.4560233038924,,,,4895.868883210226,4844.666721969296,5198.1169145583635,5163.705619761517,3684.740915153538,3551.528789660547,3678.5665520434554,,,,,5189.95492452381,5164.238104429286,3674.292858852024,3743.520235573813,3653.696152568451,,,,,5169.623906778791,5131.717093035534,3697.8934011514475,4101.964956848622,3616.694292570587,,,,,5142.557659946102,5059.018043448835,3776.938494897712,4421.094639744739,3614.215610040246,,,,,5081.8194070237605,4815.884099041282,4087.164677284098,4904.078692364552,3792.5263366652753,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5791.071324461226
6825.999999999998,738,310.0,12.0,2013.0,15,9,2014,38,258,False,False,False,5947.0,4896.0,5111.0,5114.857142857143,35804.0,1213.4064211372654,5096.733333333334,152902.0,1253.9210483129739,5538.204035882054,5159.573745225006,0,0,5856.382593964586,5710.65315405365,3668.7453105848404,6553.4638574280125,3320.1386962224315,6505.454998522595,3208.8616896224735,,,,4901.151479018214,4845.691470842598,5824.055845727918,5681.735280988076,3670.7370457576767,6404.826439483027,4094.1283276021727,,,,,5790.295492452381,5654.523810442928,3670.4292858852027,6273.8520235573815,4069.7696152568456,,,,,5719.524781355758,5593.543418607106,3675.578680230289,6064.392991369724,4016.1388585141176,,,,,5642.667297983831,5514.005413034651,3702.081548469314,5914.828391923422,3965.464683012074,,,,,5469.40970351188,5262.442049520641,3878.582338642049,5729.539346182276,3954.2631683326376,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6845.278477479272
3150.999999999998,410,310.0,12.0,2013.0,13,9,2014,37,256,True,False,False,6826.0,4131.0,6329.0,4974.857142857143,34824.0,1389.5857210659879,4990.8,149724.0,1280.1934498213634,4941.403026911541,5029.988342307264,0,0,6459.053497485173,5510.238585365579,4126.448542450777,5399.424143858934,5267.850734264733,2905.692378923502,3702.7571921652607,,,,4898.214589972759,4845.326599687827,6427.2527922863965,5518.586764049403,4103.236852287884,5445.491321974152,3432.8064163801087,,,,,6392.129549245238,5524.452381044293,4080.4429285885208,5482.885202355738,3465.176961525685,,,,,6311.104956271151,5526.708683721421,4035.915736046058,5528.878598273945,3521.6277717028233,,,,,6214.10018939515,5511.201623910395,3998.824464540794,5550.948517577027,3568.2394049036225,,,,,5964.20485175594,5386.221024760321,4002.2911693210244,5562.2696730911375,3676.131584166319,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3438.8921194681348
4558.000000000004,516,310.0,12.0,2013.0,12,9,2014,37,255,False,False,False,3151.0,3079.0,3346.0,5186.142857142857,36303.0,1144.0203128399771,5031.2,150936.0,1245.1415485245345,4845.552270183656,4999.537481513247,0,0,3474.760554282897,6275.332373870043,3619.5762653885004,6076.80523752451,5262.55903056652,4085.583398073323,4116.838272221329,,,,4901.23050838229,4846.872568142932,3624.5126396143205,6234.32933820247,3644.1618426143946,6045.424566098707,4301.2903208190055,,,,,3768.5129549245244,6197.2452381044295,3666.0442928588523,6017.588520235574,4258.817696152568,,,,,4043.8209912542297,6122.941736744284,3703.1831472092113,5967.375719654789,4181.925554340565,,,,,4298.130056818545,6043.760487173118,3733.647339362238,5919.184555273108,4113.371821471087,,,,,4720.60242587797,5829.110512380161,3811.145584660512,5819.634836545569,4011.5657920831595,,,,,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4154.457843532213
